"filename", "language", "Properties", "Python", "C", "PowerShell", "Shell Script", "HTML", "JavaScript", "XML", "CSS", "Markdown", "comment", "blank", "total"
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\admin.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\apps.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\middleware.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 51
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\migrations\0001_initial.py", "Python", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 65
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\migrations\0002_alter_redirect_new_path_help_text.py", "Python", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\redirects\models.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\apps.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\base.py", "Python", 0, 416, 0, 0, 0, 0, 0, 0, 0, 0, 14, 94, 524
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\cache.py", "Python", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 146
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\cached_db.py", "Python", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 136
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\db.py", "Python", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 199
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\file.py", "Python", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 227
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\backends\signed_cookies.py", "Python", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 104
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\base_session.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\exceptions.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\management\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\management\commands\clearsessions.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\middleware.py", "Python", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 78
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\migrations\0001_initial.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\models.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sessions\serializers.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sitemaps\__init__.py", "Python", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 201
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sitemaps\apps.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sitemaps\templates\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sitemaps\templates\sitemap_index.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sitemaps\views.py", "Python", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 141
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\admin.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\apps.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\checks.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\management.py", "Python", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 48
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\managers.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 66
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\middleware.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\migrations\0001_initial.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\migrations\0002_alter_domain_unique.py", "Python", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\models.py", "Python", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 121
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\requests.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\sites\shortcuts.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\apps.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\checks.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\finders.py", "Python", 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 26, 47, 383
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\handlers.py", "Python", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 116
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\management\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\management\commands\collectstatic.py", "Python", 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 380
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\management\commands\findstatic.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\management\commands\runserver.py", "Python", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\storage.py", "Python", 0, 422, 0, 0, 0, 0, 0, 0, 0, 0, 51, 73, 546
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\testing.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\urls.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 20
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\utils.py", "Python", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 72
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\staticfiles\views.py", "Python", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\syndication\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\syndication\apps.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\contrib\syndication\views.py", "Python", 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 236
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\asgi.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\__init__.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 68
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\base.py", "Python", 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 11, 76, 407
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\db.py", "Python", 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 295
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\dummy.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\filebased.py", "Python", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 172
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\locmem.py", "Python", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 119
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\memcached.py", "Python", 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 21, 35, 189
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\backends\redis.py", "Python", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47, 235
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\cache\utils.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\__init__.py", "Python", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 49
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\async_checks.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\caches.py", "Python", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 77
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\commands.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\compatibility\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\compatibility\django_4_0.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\database.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\files.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\messages.py", "Python", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 82
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\model_checks.py", "Python", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 228
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\registry.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 119
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\security\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\security\base.py", "Python", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54, 284
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\security\csrf.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 68
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\security\sessions.py", "Python", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 100
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\templates.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\translation.py", "Python", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 67
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\checks\urls.py", "Python", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 160
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\exceptions.py", "Python", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 3, 86, 256
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\base.py", "Python", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 162
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\images.py", "Python", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 90
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\locks.py", "Python", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 129
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\move.py", "Python", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 91
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\__init__.py", "Python", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\base.py", "Python", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 23, 27, 207
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\filesystem.py", "Python", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 249
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\handler.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 47
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\memory.py", "Python", 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 4, 54, 294
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\storage\mixins.py", "Python", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\temp.py", "Python", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 80
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\uploadedfile.py", "Python", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30, 151
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\uploadhandler.py", "Python", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47, 253
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\files\utils.py", "Python", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 78
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\handlers\asgi.py", "Python", 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 51, 37, 373
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\handlers\base.py", "Python", 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 26, 39, 374
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\handlers\exception.py", "Python", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 186
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\handlers\wsgi.py", "Python", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 20, 38, 208
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\__init__.py", "Python", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 160
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\base.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 63
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\console.py", "Python", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\dummy.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\filebased.py", "Python", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 67
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\locmem.py", "Python", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\backends\smtp.py", "Python", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 163
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\message.py", "Python", 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 28, 66, 521
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\mail\utils.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 23
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\__init__.py", "Python", 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 48, 52, 443
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\base.py", "Python", 0, 596, 0, 0, 0, 0, 0, 0, 0, 0, 11, 101, 708
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\color.py", "Python", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 121
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\check.py", "Python", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 89
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\compilemessages.py", "Python", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 196
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\createcachetable.py", "Python", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 132
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\dbshell.py", "Python", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 50
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\diffsettings.py", "Python", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 92
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\dumpdata.py", "Python", 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 286
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\flush.py", "Python", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 94
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\inspectdb.py", "Python", 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42, 418
"c:\Users\Maxim\Downloads\ART-main\ART-main\venv\lib\python3.12\site-packages\django\core\management\commands\loaddata.py", "Python", 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 21, 50, 434
